"Plot Title: Sensor_09"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10392516, SEN S/N: 10392516)","RH, % (LGR S/N: 10392516, SEN S/N: 10392516)","Intensity, Lux (LGR S/N: 10392516, SEN S/N: 10392516)","Host Connected (LGR S/N: 10392516)","Stopped (LGR S/N: 10392516)","End Of File (LGR S/N: 10392516)"
425,10/16/22 10:30:00 AM,75.160,54.708,1028.8,,,
426,10/16/22 10:35:00 AM,75.290,54.687,1091.9,,,
427,10/16/22 10:40:00 AM,75.508,54.611,1162.9,,,
428,10/16/22 10:45:00 AM,75.204,54.211,492.7,,,
429,10/16/22 10:50:00 AM,74.511,53.937,524.3,,,
430,10/16/22 10:55:00 AM,74.206,55.350,666.2,,,
431,10/16/22 11:00:00 AM,74.467,55.153,642.5,,,
432,10/16/22 11:05:00 AM,74.683,55.045,540.0,,,
433,10/16/22 11:10:00 AM,74.813,55.056,272.0,,,
434,10/16/22 11:15:00 AM,74.943,55.035,327.2,,,
435,10/16/22 11:20:00 AM,75.029,55.042,374.5,,,
436,10/16/22 11:25:00 AM,75.204,54.993,516.4,,,
437,10/16/22 11:30:00 AM,75.333,54.972,406.0,,,
438,10/16/22 11:35:00 AM,75.508,54.955,1005.2,,,
439,10/16/22 11:40:00 AM,75.767,54.882,1202.3,,,
440,10/16/22 11:45:00 AM,75.985,54.774,1084.0,,,
441,10/16/22 11:50:00 AM,76.114,54.785,421.8,,,
442,10/16/22 11:55:00 AM,76.203,54.823,453.3,,,
443,10/16/22 12:00:00 PM,76.375,54.805,1257.5,,,
444,10/16/22 12:05:00 PM,76.550,54.725,516.4,,,
445,10/16/22 12:10:00 PM,76.768,54.711,1289.0,,,
446,10/16/22 12:15:00 PM,77.029,54.607,1241.7,,,
447,10/16/22 12:20:00 PM,77.247,54.561,1281.1,,,
448,10/16/22 12:25:00 PM,77.421,54.512,1289.0,,,
449,10/16/22 12:30:00 PM,77.596,54.463,957.9,,,
450,10/16/22 12:35:00 PM,77.770,54.508,721.4,,,
451,10/16/22 12:40:00 PM,77.945,54.491,1336.3,,,
452,10/16/22 12:45:00 PM,78.165,54.382,555.8,,,
453,10/16/22 12:50:00 PM,78.251,54.389,1367.8,,,
454,10/16/22 12:55:00 PM,78.339,54.396,800.2,,,
455,10/16/22 01:00:00 PM,78.471,54.375,445.4,,,
456,10/16/22 01:05:00 PM,78.514,54.410,1328.4,,,
457,10/16/22 01:10:00 PM,78.777,54.305,1289.0,,,
458,10/16/22 01:15:00 PM,78.996,54.322,547.9,,,
459,10/16/22 01:20:00 PM,79.128,54.238,1296.9,,,
460,10/16/22 01:25:00 PM,79.347,54.223,1289.0,,,
461,10/16/22 01:30:00 PM,79.524,54.111,1281.1,,,
462,10/16/22 01:35:00 PM,79.743,54.128,1289.0,,,
463,10/16/22 01:40:00 PM,79.920,54.016,1289.0,,,
464,10/16/22 01:45:00 PM,80.096,53.966,1273.2,,,
465,10/16/22 01:50:00 PM,80.272,53.854,1249.6,,,
466,10/16/22 01:55:00 PM,80.449,53.836,1249.6,,,
467,10/16/22 02:00:00 PM,80.625,53.786,1249.6,,,
468,10/16/22 02:05:00 PM,80.802,53.705,1241.7,,,
469,10/16/22 02:10:00 PM,80.935,53.652,1249.6,,,
470,10/16/22 02:15:00 PM,81.111,53.539,1265.3,,,
471,10/16/22 02:20:00 PM,81.288,53.616,1241.7,,,
472,10/16/22 02:25:00 PM,81.466,53.503,1273.2,,,
473,10/16/22 02:30:00 PM,81.597,53.545,1265.3,,,
474,10/16/22 02:35:00 PM,81.775,53.432,437.5,,,
475,10/16/22 02:40:00 PM,81.775,53.527,469.1,,,
476,10/16/22 02:45:00 PM,81.909,53.442,1304.8,,,
477,10/16/22 02:50:00 PM,82.130,53.332,1273.2,,,
478,10/16/22 02:55:00 PM,82.308,53.314,1265.3,,,
479,10/16/22 03:00:00 PM,82.396,53.257,1178.6,,,
480,10/16/22 03:05:00 PM,82.530,53.140,1241.7,,,
481,10/16/22 03:10:00 PM,82.175,52.348,1241.7,,,
482,10/16/22 03:15:00 PM,81.509,52.139,1202.3,,,
483,10/16/22 03:20:00 PM,81.199,53.101,1186.5,,,
484,10/16/22 03:25:00 PM,81.421,52.959,1178.6,,,
485,10/16/22 03:30:00 PM,81.687,52.853,1186.5,,,
486,10/16/22 03:35:00 PM,81.952,52.777,1178.6,,,
487,10/16/22 03:40:00 PM,82.218,52.702,1139.2,,,
488,10/16/22 03:45:00 PM,82.441,52.687,634.6,,,
489,10/16/22 03:50:00 PM,82.620,52.637,1091.9,,,
490,10/16/22 03:55:00 PM,82.441,52.209,1060.4,,,
491,10/16/22 04:00:00 PM,81.775,51.903,1028.8,,,
492,10/16/22 04:05:00 PM,81.154,52.367,1013.1,,,
493,10/16/22 04:10:00 PM,81.199,52.784,981.5,,,
494,10/16/22 04:15:00 PM,81.466,52.613,973.6,,,
495,10/16/22 04:20:00 PM,81.687,52.439,957.9,,,
496,10/16/22 04:25:00 PM,81.199,52.083,934.2,,,
497,10/16/22 04:30:00 PM,80.890,53.077,839.6,,,
498,10/16/22 04:35:00 PM,81.154,53.003,871.2,,,
499,10/16/22 04:40:00 PM,81.421,52.832,705.6,,,
500,10/16/22 04:45:00 PM,81.244,52.469,831.7,,,
501,10/16/22 04:50:00 PM,80.713,52.778,279.9,,,
502,10/16/22 04:55:00 PM,80.625,53.343,256.2,,,
503,10/16/22 05:00:00 PM,80.845,53.265,240.5,,,
504,10/16/22 05:05:00 PM,81.023,53.183,208.9,,,
505,10/16/22 05:10:00 PM,80.978,52.767,216.8,,,
506,10/16/22 05:15:00 PM,80.404,53.230,201.0,,,
507,10/16/22 05:20:00 PM,80.316,53.794,185.3,,,
508,10/16/22 05:25:00 PM,80.492,53.649,469.1,,,
509,10/16/22 05:30:00 PM,80.713,53.508,185.3,,,
510,10/16/22 05:35:00 PM,80.845,53.233,153.7,,,
511,10/16/22 05:40:00 PM,80.316,53.287,138.0,,,
512,10/16/22 05:45:00 PM,80.139,54.159,130.1,,,
513,10/16/22 05:50:00 PM,80.272,54.075,98.5,,,
514,10/16/22 05:55:00 PM,80.361,53.671,82.8,,,
515,10/16/22 06:00:00 PM,79.831,53.091,59.1,,,
516,10/16/22 06:05:00 PM,79.084,52.780,51.2,,,
517,10/16/22 06:10:00 PM,78.427,52.318,35.5,,,
518,10/16/22 06:15:00 PM,77.770,51.983,35.5,,,
519,10/16/22 06:20:00 PM,77.072,51.803,35.5,,,
520,10/16/22 06:25:00 PM,76.550,52.901,19.7,,,
521,10/16/22 06:30:00 PM,76.681,53.227,11.8,,,
522,10/16/22 06:35:00 PM,76.942,53.121,11.8,,,
523,10/16/22 06:40:00 PM,76.942,52.837,11.8,,,
524,10/16/22 06:45:00 PM,76.375,52.509,11.8,,,
525,10/16/22 06:50:00 PM,75.724,53.058,11.8,,,
526,10/16/22 06:55:00 PM,75.724,53.970,11.8,,,
527,10/16/22 07:00:00 PM,75.985,53.896,11.8,,,
528,10/16/22 07:05:00 PM,76.203,53.693,11.8,,,
529,10/16/22 07:10:00 PM,76.375,53.612,11.8,,,
530,10/16/22 07:15:00 PM,76.158,53.218,11.8,,,
531,10/16/22 07:20:00 PM,75.551,52.856,11.8,,,
532,10/16/22 07:25:00 PM,75.117,54.361,11.8,,,
533,10/16/22 07:30:00 PM,75.290,54.468,11.8,,,
534,10/16/22 07:35:00 PM,75.508,54.329,11.8,,,
535,10/16/22 07:40:00 PM,75.724,54.095,11.8,,,
536,10/16/22 07:45:00 PM,75.898,54.077,11.8,,,
537,10/16/22 07:50:00 PM,76.071,53.966,11.8,,,
538,10/16/22 07:55:00 PM,77.335,58.128,11.8,,,
539,10/16/22 08:00:00 PM,77.859,63.957,11.8,,,
540,10/16/22 08:05:00 PM,78.339,65.158,11.8,,,
541,10/16/22 08:10:00 PM,79.435,65.384,11.8,,,
542,10/16/22 08:15:00 PM,80.096,59.730,11.8,,,
543,10/16/22 08:20:00 PM,80.492,55.701,11.8,,,
544,10/16/22 08:25:00 PM,80.978,52.321,11.8,,,
545,10/16/22 08:30:00 PM,80.890,50.271,11.8,,,
546,10/16/22 08:35:00 PM,80.713,49.361,11.8,,,
547,10/16/22 08:40:00 PM,80.492,49.120,11.8,,,
548,10/16/22 08:45:00 PM,80.272,49.104,11.8,,,
549,10/16/22 08:50:00 PM,80.051,49.185,11.8,,,
550,10/16/22 08:55:00 PM,79.831,49.297,11.8,,,
551,10/16/22 09:00:00 PM,79.655,49.413,11.8,,,
552,10/16/22 09:05:00 PM,79.480,49.592,11.8,,,
553,10/16/22 09:10:00 PM,79.304,49.708,11.8,,,
554,10/16/22 09:15:00 PM,79.173,49.826,11.8,,,
555,10/16/22 09:20:00 PM,79.084,49.980,11.8,,,
556,10/16/22 09:25:00 PM,78.953,50.098,11.8,,,
557,10/16/22 09:30:00 PM,78.822,50.248,11.8,,,
558,10/16/22 09:35:00 PM,78.777,50.436,11.8,,,
559,10/16/22 09:40:00 PM,78.690,50.525,11.8,,,
560,10/16/22 09:45:00 PM,78.602,50.678,11.8,,,
561,10/16/22 09:50:00 PM,78.559,50.771,11.8,,,
562,10/16/22 09:55:00 PM,78.514,50.863,11.8,,,
563,10/16/22 10:00:00 PM,78.471,50.987,11.8,,,
564,10/16/22 10:05:00 PM,78.427,51.048,11.8,,,
565,10/16/22 10:10:00 PM,78.382,51.108,11.8,,,
566,10/16/22 10:15:00 PM,78.382,51.140,11.8,,,
567,10/16/22 10:20:00 PM,78.339,51.200,11.8,,,
568,10/16/22 10:25:00 PM,78.339,51.232,11.8,,,
569,10/16/22 10:30:00 PM,78.296,51.292,11.8,,,
570,10/16/22 10:35:00 PM,78.296,51.292,11.8,,,
571,10/16/22 10:40:00 PM,78.296,51.356,11.8,,,
572,10/16/22 10:45:00 PM,78.251,51.353,11.8,,,
573,10/16/22 10:50:00 PM,78.251,51.384,11.8,,,
574,10/16/22 10:55:00 PM,78.251,51.416,11.8,,,
575,10/16/22 11:00:00 PM,78.251,51.448,11.8,,,
576,10/16/22 11:05:00 PM,78.251,51.448,11.8,,,
577,10/16/22 11:10:00 PM,78.251,51.448,11.8,,,
578,10/16/22 11:15:00 PM,78.208,51.476,11.8,,,
579,10/16/22 11:20:00 PM,78.208,51.476,11.8,,,
580,10/16/22 11:25:00 PM,78.208,51.508,11.8,,,
581,10/16/22 11:30:00 PM,78.208,51.508,11.8,,,
582,10/16/22 11:35:00 PM,78.165,51.505,11.8,,,
583,10/16/22 11:40:00 PM,78.208,51.540,11.8,,,
584,10/16/22 11:45:00 PM,78.777,51.456,193.2,,,
585,10/16/22 11:50:00 PM,79.304,50.826,185.3,,,
586,10/16/22 11:55:00 PM,79.524,50.715,177.4,,,
587,10/17/22 12:00:00 AM,79.788,50.255,177.4,,,
588,10/17/22 12:05:00 AM,80.008,50.175,177.4,,,
589,10/17/22 12:10:00 AM,80.227,49.967,177.4,,,
590,10/17/22 12:15:00 AM,80.139,49.736,185.3,,,
591,10/17/22 12:20:00 AM,80.227,49.679,193.2,,,
592,10/17/22 12:25:00 AM,80.184,49.579,185.3,,,
593,10/17/22 12:30:00 AM,80.227,49.903,185.3,,,
594,10/17/22 12:35:00 AM,80.184,49.675,177.4,,,
595,10/17/22 12:36:40 AM,,,,Logged,,
596,10/17/22 12:37:19 AM,,,,,Logged,Logged
