Date,Date,DateTime,CH1,CH2
10/7/2022,6:53 PM,10/7/2022 18:53,0.008665506,0.007352515
10/7/2022,6:54 PM,10/7/2022 18:54,0.008993754,0.00669602
10/7/2022,6:55 PM,10/7/2022 18:55,0.00669602,0.005383029
10/7/2022,6:56 PM,10/7/2022 18:56,0.00669602,0.004726534
10/7/2022,6:57 PM,10/7/2022 18:57,0.006367772,0.004070038
10/7/2022,6:58 PM,10/7/2022 18:58,0.007352515,0.006039525
10/7/2022,6:59 PM,10/7/2022 18:59,0.004726534,0.004398286
10/7/2022,7:00 PM,10/7/2022 19:00,0.00669602,0.005711277
10/7/2022,7:01 PM,10/7/2022 19:01,0.005054781,0.003413543
10/7/2022,7:02 PM,10/7/2022 19:02,0.005711277,0.004070038
10/7/2022,7:03 PM,10/7/2022 19:03,0.005711277,0.003741791
10/7/2022,7:04 PM,10/7/2022 19:04,0.004726534,0.003085295
10/7/2022,7:05 PM,10/7/2022 19:05,0.003085295,0.001772304
10/7/2022,7:06 PM,10/7/2022 19:06,0.0024288,-0.000197182
10/7/2022,7:07 PM,10/7/2022 19:07,0.003085295,0.003413543
10/7/2022,7:08 PM,10/7/2022 19:08,0.002100552,0.001772304
10/7/2022,7:09 PM,10/7/2022 19:09,0.0024288,0.001115809
10/7/2022,7:10 PM,10/7/2022 19:10,0.003741791,0.0024288
10/7/2022,7:11 PM,10/7/2022 19:11,0.0024288,0.000787561
10/7/2022,7:12 PM,10/7/2022 19:12,0.003413543,0.003413543
10/7/2022,7:13 PM,10/7/2022 19:13,0.001772304,0.000459313
10/7/2022,7:14 PM,10/7/2022 19:14,0.0024288,0.000131066
10/7/2022,7:15 PM,10/7/2022 19:15,0.001772304,0.001772304
10/7/2022,7:16 PM,10/7/2022 19:16,0.002757047,0.000459313
10/7/2022,7:17 PM,10/7/2022 19:17,0.001115809,0.000131066
10/7/2022,7:18 PM,10/7/2022 19:18,0.003741791,0.004070038
10/7/2022,7:19 PM,10/7/2022 19:19,0.003413543,0.001115809
10/7/2022,7:20 PM,10/7/2022 19:20,0.001444057,0.001115809
10/7/2022,7:21 PM,10/7/2022 19:21,0.001772304,0.000787561
10/7/2022,7:22 PM,10/7/2022 19:22,0.002100552,0.002100552
10/7/2022,7:23 PM,10/7/2022 19:23,0.005054781,0.005054781
10/7/2022,7:24 PM,10/7/2022 19:24,0.000459313,-0.00052543
10/7/2022,7:25 PM,10/7/2022 19:25,0.001444057,0.000787561
10/7/2022,7:26 PM,10/7/2022 19:26,0.001444057,0.0024288
10/7/2022,7:27 PM,10/7/2022 19:27,0.001115809,0.000787561
10/7/2022,7:28 PM,10/7/2022 19:28,0.001772304,0.001115809
10/7/2022,7:29 PM,10/7/2022 19:29,0.000459313,-0.000197182
10/7/2022,7:30 PM,10/7/2022 19:30,0.002757047,0.001444057
10/7/2022,7:31 PM,10/7/2022 19:31,0.002100552,0.001444057
10/7/2022,7:32 PM,10/7/2022 19:32,0.002100552,0.001772304
10/7/2022,7:33 PM,10/7/2022 19:33,-0.001181925,-0.000197182
10/7/2022,7:34 PM,10/7/2022 19:34,0.001444057,0.002100552
10/7/2022,7:35 PM,10/7/2022 19:35,0.000131066,-0.001838421
10/7/2022,7:36 PM,10/7/2022 19:36,0.002100552,0.001115809
10/7/2022,7:37 PM,10/7/2022 19:37,0.003085295,0.001772304
10/7/2022,7:38 PM,10/7/2022 19:38,0.002757047,0.001772304
10/7/2022,7:39 PM,10/7/2022 19:39,0.004070038,0.001772304
10/7/2022,7:40 PM,10/7/2022 19:40,0.004398286,0.003741791
10/7/2022,7:41 PM,10/7/2022 19:41,0.003413543,0.000787561
10/7/2022,7:42 PM,10/7/2022 19:42,0.004726534,0.004726534
10/7/2022,7:43 PM,10/7/2022 19:43,0.001772304,0.001772304
10/7/2022,7:44 PM,10/7/2022 19:44,0.001772304,0.000787561
10/7/2022,7:45 PM,10/7/2022 19:45,0.003741791,0.002100552
10/7/2022,7:46 PM,10/7/2022 19:46,0.003741791,0.0024288
10/7/2022,7:47 PM,10/7/2022 19:47,0.005054781,0.003413543
10/7/2022,7:48 PM,10/7/2022 19:48,0.004070038,0.002757047
10/7/2022,7:49 PM,10/7/2022 19:49,0.001115809,0.001444057
10/7/2022,7:50 PM,10/7/2022 19:50,0.003085295,0.002757047
10/7/2022,7:51 PM,10/7/2022 19:51,0.002757047,0.002100552
10/7/2022,7:52 PM,10/7/2022 19:52,0.003741791,0.003085295
10/7/2022,7:53 PM,10/7/2022 19:53,0.002100552,0.000131066
10/7/2022,7:54 PM,10/7/2022 19:54,0.005054781,0.003741791
10/7/2022,7:55 PM,10/7/2022 19:55,0.004726534,0.006367772
10/7/2022,7:56 PM,10/7/2022 19:56,0.001772304,0.000459313
10/7/2022,7:57 PM,10/7/2022 19:57,0.0024288,0.001444057
10/7/2022,7:58 PM,10/7/2022 19:58,0.0024288,0.001772304
10/7/2022,7:59 PM,10/7/2022 19:59,0.004398286,0.003741791
10/7/2022,8:00 PM,10/7/2022 20:00,0.002100552,0.001772304
10/7/2022,8:01 PM,10/7/2022 20:01,0.002100552,0.000787561
10/7/2022,8:02 PM,10/7/2022 20:02,0.003085295,0.001115809
10/7/2022,8:03 PM,10/7/2022 20:03,0.003085295,0.000787561
10/7/2022,8:04 PM,10/7/2022 20:04,0.002757047,0.001115809
10/7/2022,8:05 PM,10/7/2022 20:05,0.002757047,0.001772304
10/7/2022,8:06 PM,10/7/2022 20:06,0.000131066,0.000459313
10/7/2022,8:07 PM,10/7/2022 20:07,0.000787561,0.000787561
10/7/2022,8:08 PM,10/7/2022 20:08,0.003741791,0.002757047
10/7/2022,8:09 PM,10/7/2022 20:09,0.001115809,0.000131066
10/7/2022,8:10 PM,10/7/2022 20:10,0.001115809,0.000459313
10/7/2022,8:11 PM,10/7/2022 20:11,0.001772304,0.001115809
10/7/2022,8:12 PM,10/7/2022 20:12,0.002100552,0.002100552
10/7/2022,8:13 PM,10/7/2022 20:13,0.001444057,-0.000197182
10/7/2022,8:14 PM,10/7/2022 20:14,0.002100552,0.001444057
10/7/2022,8:15 PM,10/7/2022 20:15,0.003413543,0.003741791
10/7/2022,8:16 PM,10/7/2022 20:16,0.001772304,0.002757047
10/7/2022,8:17 PM,10/7/2022 20:17,0.000787561,-0.000197182
10/7/2022,8:18 PM,10/7/2022 20:18,0.001772304,0.000787561
10/7/2022,8:19 PM,10/7/2022 20:19,0.001444057,0.001115809
10/7/2022,8:20 PM,10/7/2022 20:20,0.001444057,0.000787561
10/7/2022,8:21 PM,10/7/2022 20:21,0.001115809,0.001115809
10/7/2022,8:22 PM,10/7/2022 20:22,0.000787561,0.000787561
10/7/2022,8:23 PM,10/7/2022 20:23,-0.000197182,0.000459313
10/7/2022,8:24 PM,10/7/2022 20:24,0.001115809,0.000787561
10/7/2022,8:25 PM,10/7/2022 20:25,0.003085295,0.003413543
10/7/2022,8:26 PM,10/7/2022 20:26,0.001444057,0.002100552
10/7/2022,8:27 PM,10/7/2022 20:27,0.000787561,0.000459313
10/7/2022,8:28 PM,10/7/2022 20:28,0.000787561,0.001772304
10/7/2022,8:29 PM,10/7/2022 20:29,0.001115809,0.002100552
10/7/2022,8:30 PM,10/7/2022 20:30,0.001115809,0.001115809
10/7/2022,8:31 PM,10/7/2022 20:31,0.001772304,0.000459313
10/7/2022,8:32 PM,10/7/2022 20:32,0.000787561,0.000787561
10/7/2022,8:33 PM,10/7/2022 20:33,-0.00052543,0.000131066
10/7/2022,8:34 PM,10/7/2022 20:34,0.001115809,0.000787561
10/7/2022,8:35 PM,10/7/2022 20:35,0.000787561,0.001115809
10/7/2022,8:36 PM,10/7/2022 20:36,0.001444057,0.000459313
10/7/2022,8:37 PM,10/7/2022 20:37,0.0024288,0.001772304
10/7/2022,8:38 PM,10/7/2022 20:38,0.000787561,0.000459313
10/7/2022,8:39 PM,10/7/2022 20:39,0.003085295,0.002757047
10/7/2022,8:40 PM,10/7/2022 20:40,0.003413543,0.002757047
10/7/2022,8:41 PM,10/7/2022 20:41,0.003085295,0.001115809
10/7/2022,8:42 PM,10/7/2022 20:42,0.001444057,0.001115809
10/7/2022,8:43 PM,10/7/2022 20:43,0.003085295,0.001444057
10/7/2022,8:44 PM,10/7/2022 20:44,0.003413543,0.002757047
10/7/2022,8:45 PM,10/7/2022 20:45,0.002757047,0.001772304
10/7/2022,8:46 PM,10/7/2022 20:46,0.002757047,0.001772304
10/7/2022,8:47 PM,10/7/2022 20:47,0.004726534,0.004070038
10/7/2022,8:48 PM,10/7/2022 20:48,0.003085295,0.001444057
10/7/2022,8:49 PM,10/7/2022 20:49,0.001772304,0.000787561
10/7/2022,8:50 PM,10/7/2022 20:50,0.001444057,0.000787561
10/7/2022,8:51 PM,10/7/2022 20:51,0.001772304,0.000787561
10/7/2022,8:52 PM,10/7/2022 20:52,0.001115809,0.000787561
10/7/2022,8:53 PM,10/7/2022 20:53,0.001772304,0.001115809
10/7/2022,8:54 PM,10/7/2022 20:54,0.002100552,0.000459313
10/7/2022,8:55 PM,10/7/2022 20:55,0.003085295,0.002757047
10/7/2022,8:56 PM,10/7/2022 20:56,-0.000853677,0.000459313
10/7/2022,8:57 PM,10/7/2022 20:57,0.001115809,0.000459313
10/7/2022,8:58 PM,10/7/2022 20:58,0.000787561,0.001115809
10/7/2022,8:59 PM,10/7/2022 20:59,0.001115809,0.000787561
10/7/2022,9:00 PM,10/7/2022 21:00,0.002100552,0.0024288
10/7/2022,9:01 PM,10/7/2022 21:01,0.001115809,0.000131066
10/7/2022,9:02 PM,10/7/2022 21:02,0.003413543,0.004070038
10/7/2022,9:03 PM,10/7/2022 21:03,0.001444057,0.001115809
10/7/2022,9:04 PM,10/7/2022 21:04,0.001772304,0.000787561
10/7/2022,9:05 PM,10/7/2022 21:05,0.002100552,0.000787561
10/7/2022,9:06 PM,10/7/2022 21:06,0.000787561,-0.000197182
10/7/2022,9:07 PM,10/7/2022 21:07,0.001772304,0.000131066
10/7/2022,9:08 PM,10/7/2022 21:08,0.001115809,0.000787561
10/7/2022,9:09 PM,10/7/2022 21:09,0.002100552,0.001444057
10/7/2022,9:10 PM,10/7/2022 21:10,0.002100552,0.001444057
10/7/2022,9:11 PM,10/7/2022 21:11,0.001444057,0.000459313
10/7/2022,9:12 PM,10/7/2022 21:12,0.001772304,0.000459313
10/7/2022,9:13 PM,10/7/2022 21:13,0.002100552,0.001444057
10/7/2022,9:14 PM,10/7/2022 21:14,0.001772304,0.002100552
10/7/2022,9:15 PM,10/7/2022 21:15,0.001772304,0.000787561
10/7/2022,9:16 PM,10/7/2022 21:16,0.003085295,0.003741791
10/7/2022,9:17 PM,10/7/2022 21:17,0.002100552,0.000787561
10/7/2022,9:18 PM,10/7/2022 21:18,0.001444057,0.002100552
10/7/2022,9:19 PM,10/7/2022 21:19,0.000787561,0.001444057
10/7/2022,9:20 PM,10/7/2022 21:20,0.002100552,0.001115809
10/7/2022,9:21 PM,10/7/2022 21:21,0.0024288,0.002757047
10/7/2022,9:22 PM,10/7/2022 21:22,0.001115809,0.001115809
10/7/2022,9:23 PM,10/7/2022 21:23,0.001115809,0.001115809
10/7/2022,9:24 PM,10/7/2022 21:24,0.001444057,0.000787561
10/7/2022,9:25 PM,10/7/2022 21:25,0.002100552,0.000459313
10/7/2022,9:26 PM,10/7/2022 21:26,0.002757047,0.001772304
10/7/2022,9:27 PM,10/7/2022 21:27,0.001115809,0.001115809
10/7/2022,9:28 PM,10/7/2022 21:28,0.002100552,0.001444057
10/7/2022,9:29 PM,10/7/2022 21:29,0.002100552,-0.00052543
10/7/2022,9:30 PM,10/7/2022 21:30,0.001444057,0.001772304
10/7/2022,9:31 PM,10/7/2022 21:31,0.001772304,0.001444057
10/7/2022,9:32 PM,10/7/2022 21:32,0.0024288,0.003085295
10/7/2022,9:33 PM,10/7/2022 21:33,0.000459313,-0.000197182
10/7/2022,9:34 PM,10/7/2022 21:34,0.001444057,0.000459313
10/7/2022,9:35 PM,10/7/2022 21:35,0.0024288,0.001115809
10/7/2022,9:36 PM,10/7/2022 21:36,0.003741791,0.002757047
10/7/2022,9:37 PM,10/7/2022 21:37,0.003413543,0.001115809
10/7/2022,9:38 PM,10/7/2022 21:38,0.003085295,0.001115809
10/7/2022,9:39 PM,10/7/2022 21:39,0.002100552,0.001115809
10/7/2022,9:40 PM,10/7/2022 21:40,0.002757047,0.001772304
10/7/2022,9:41 PM,10/7/2022 21:41,0.002757047,0.002100552
10/7/2022,9:42 PM,10/7/2022 21:42,0.000787561,0.000459313
10/7/2022,9:43 PM,10/7/2022 21:43,0.001444057,0.000787561
10/7/2022,9:44 PM,10/7/2022 21:44,0.001444057,0.000787561
10/7/2022,9:45 PM,10/7/2022 21:45,0.001115809,0.001115809
10/7/2022,9:46 PM,10/7/2022 21:46,0.001115809,0.000787561
10/7/2022,9:47 PM,10/7/2022 21:47,0.001444057,0.000787561
10/7/2022,9:48 PM,10/7/2022 21:48,0.001444057,0.000787561
10/7/2022,9:49 PM,10/7/2022 21:49,0.001772304,0.000787561
10/7/2022,9:50 PM,10/7/2022 21:50,0.001444057,0.000787561
10/7/2022,9:51 PM,10/7/2022 21:51,0.001772304,0.000459313
10/7/2022,9:52 PM,10/7/2022 21:52,-0.001181925,0.001444057
10/7/2022,9:53 PM,10/7/2022 21:53,0.0024288,0.002100552
10/7/2022,9:54 PM,10/7/2022 21:54,0.001772304,0.000787561
10/7/2022,9:55 PM,10/7/2022 21:55,0.001115809,0.002100552
10/7/2022,9:56 PM,10/7/2022 21:56,0.002757047,0.002757047
10/7/2022,9:57 PM,10/7/2022 21:57,0.001115809,0.000131066
10/7/2022,9:58 PM,10/7/2022 21:58,0.002757047,0.001115809
10/7/2022,9:59 PM,10/7/2022 21:59,0.002100552,0.000787561
10/7/2022,10:00 PM,10/7/2022 22:00,0.001772304,0.000787561
10/7/2022,10:01 PM,10/7/2022 22:01,0.000459313,0.000131066
10/7/2022,10:02 PM,10/7/2022 22:02,0.001444057,-0.000197182
10/7/2022,10:03 PM,10/7/2022 22:03,0.000459313,-0.000197182
10/7/2022,10:04 PM,10/7/2022 22:04,0.001772304,0.000787561
10/7/2022,10:05 PM,10/7/2022 22:05,0.001444057,0.000787561
10/7/2022,10:06 PM,10/7/2022 22:06,0.001444057,0.000459313
10/7/2022,10:07 PM,10/7/2022 22:07,0.000459313,-0.000197182
10/7/2022,10:08 PM,10/7/2022 22:08,0.0024288,0.001444057
10/7/2022,10:09 PM,10/7/2022 22:09,0.000131066,-0.00052543
10/7/2022,10:10 PM,10/7/2022 22:10,0.002100552,-0.000197182
10/7/2022,10:11 PM,10/7/2022 22:11,0.002100552,0.001772304
10/7/2022,10:12 PM,10/7/2022 22:12,0.002100552,0.000131066
10/7/2022,10:13 PM,10/7/2022 22:13,0.001444057,0.001115809
10/7/2022,10:14 PM,10/7/2022 22:14,0.002100552,0.001115809
10/7/2022,10:15 PM,10/7/2022 22:15,0.002757047,0.001444057
10/7/2022,10:16 PM,10/7/2022 22:16,0.001115809,-0.00052543
10/7/2022,10:17 PM,10/7/2022 22:17,0.002100552,0.000787561
10/7/2022,10:18 PM,10/7/2022 22:18,0.001772304,0.000131066
10/7/2022,10:19 PM,10/7/2022 22:19,0.003413543,0.001115809
10/7/2022,10:20 PM,10/7/2022 22:20,0.0024288,0.001444057
10/7/2022,10:21 PM,10/7/2022 22:21,0.001444057,0.004070038
10/7/2022,10:22 PM,10/7/2022 22:22,0.0024288,0.001772304
10/7/2022,10:23 PM,10/7/2022 22:23,0.000459313,0.000131066
10/7/2022,10:24 PM,10/7/2022 22:24,0.001772304,0.000459313
10/7/2022,10:25 PM,10/7/2022 22:25,0.002757047,0.0024288
10/7/2022,10:26 PM,10/7/2022 22:26,0.001444057,0.000459313
10/7/2022,10:27 PM,10/7/2022 22:27,0.002100552,0.001115809
10/7/2022,10:28 PM,10/7/2022 22:28,0.001444057,0.000787561
10/7/2022,10:29 PM,10/7/2022 22:29,0.003085295,0.002757047
10/7/2022,10:30 PM,10/7/2022 22:30,0.001772304,0.001444057
10/7/2022,10:31 PM,10/7/2022 22:31,0.000459313,0.000787561
10/7/2022,10:32 PM,10/7/2022 22:32,0.002100552,0.001115809
10/7/2022,10:33 PM,10/7/2022 22:33,0.003741791,0.003413543
10/7/2022,10:34 PM,10/7/2022 22:34,0.001115809,0.001115809
10/7/2022,10:35 PM,10/7/2022 22:35,0.001772304,0.000459313
10/7/2022,10:36 PM,10/7/2022 22:36,0.001772304,0.001772304
10/7/2022,10:37 PM,10/7/2022 22:37,0.001772304,0.000459313
10/7/2022,10:38 PM,10/7/2022 22:38,0.0024288,0.001444057
10/7/2022,10:39 PM,10/7/2022 22:39,0.000787561,0.000787561
10/7/2022,10:40 PM,10/7/2022 22:40,0.001115809,0.001444057
10/7/2022,10:41 PM,10/7/2022 22:41,0.001444057,0.001115809
10/7/2022,10:42 PM,10/7/2022 22:42,0.000787561,0.000787561
10/7/2022,10:43 PM,10/7/2022 22:43,0.001444057,0.001444057
10/7/2022,10:44 PM,10/7/2022 22:44,0.000459313,-0.000197182
10/7/2022,10:45 PM,10/7/2022 22:45,0.001772304,0.000787561
10/7/2022,10:46 PM,10/7/2022 22:46,0.001115809,0.000131066
10/7/2022,10:47 PM,10/7/2022 22:47,0.000787561,0.000787561
10/7/2022,10:48 PM,10/7/2022 22:48,0.003741791,0.003085295
10/7/2022,10:49 PM,10/7/2022 22:49,0.001115809,0.000787561
10/7/2022,10:50 PM,10/7/2022 22:50,0.000787561,0.001115809
10/7/2022,10:51 PM,10/7/2022 22:51,0.001444057,0.001115809
10/7/2022,10:52 PM,10/7/2022 22:52,0.001444057,0.000787561
10/7/2022,10:53 PM,10/7/2022 22:53,-0.000197182,-0.00052543
10/7/2022,10:54 PM,10/7/2022 22:54,0.000787561,0.000131066
10/7/2022,10:55 PM,10/7/2022 22:55,0.001772304,0.000787561
10/7/2022,10:56 PM,10/7/2022 22:56,0.000459313,0.001115809
10/7/2022,10:57 PM,10/7/2022 22:57,0.003085295,0.003085295
10/7/2022,10:58 PM,10/7/2022 22:58,0.001772304,0.001772304
10/7/2022,10:59 PM,10/7/2022 22:59,0.000131066,-0.000197182
10/7/2022,11:00 PM,10/7/2022 23:00,0.001772304,0.001444057
10/7/2022,11:01 PM,10/7/2022 23:01,0.001444057,0.001115809
10/7/2022,11:02 PM,10/7/2022 23:02,0.001444057,0.000459313
10/7/2022,11:03 PM,10/7/2022 23:03,0.000787561,0.001115809
10/7/2022,11:04 PM,10/7/2022 23:04,0.001444057,0.002100552
10/7/2022,11:05 PM,10/7/2022 23:05,0.001772304,0.000787561
10/7/2022,11:06 PM,10/7/2022 23:06,-0.000197182,0.000131066
10/7/2022,11:07 PM,10/7/2022 23:07,0.002100552,0.001115809
10/7/2022,11:08 PM,10/7/2022 23:08,0.001772304,0.000131066
10/7/2022,11:09 PM,10/7/2022 23:09,0.001444057,0.000459313
10/7/2022,11:10 PM,10/7/2022 23:10,0.000131066,-0.000197182
10/7/2022,11:11 PM,10/7/2022 23:11,0.001772304,0.001115809
10/7/2022,11:12 PM,10/7/2022 23:12,0.001115809,0.001115809
10/7/2022,11:13 PM,10/7/2022 23:13,0.000787561,0.002100552
10/7/2022,11:14 PM,10/7/2022 23:14,0.001772304,0.002100552
10/7/2022,11:15 PM,10/7/2022 23:15,0.001115809,0.000787561
10/7/2022,11:16 PM,10/7/2022 23:16,0.001115809,-0.000197182
10/7/2022,11:17 PM,10/7/2022 23:17,0.000787561,0.000787561
10/7/2022,11:18 PM,10/7/2022 23:18,0.003413543,0.002757047
10/7/2022,11:19 PM,10/7/2022 23:19,0.001772304,0.001772304
10/7/2022,11:20 PM,10/7/2022 23:20,0.001115809,0.000131066
10/7/2022,11:21 PM,10/7/2022 23:21,0.001772304,0.000787561
10/7/2022,11:22 PM,10/7/2022 23:22,0.0024288,0.002100552
10/7/2022,11:23 PM,10/7/2022 23:23,0.002100552,0.000459313
10/7/2022,11:24 PM,10/7/2022 23:24,0.003741791,0.0024288
10/7/2022,11:25 PM,10/7/2022 23:25,0.0024288,0.001444057
10/7/2022,11:26 PM,10/7/2022 23:26,0.000131066,0.000131066
10/7/2022,11:27 PM,10/7/2022 23:27,0.001115809,0.001772304
10/7/2022,11:28 PM,10/7/2022 23:28,0.001115809,0.001115809
10/7/2022,11:29 PM,10/7/2022 23:29,0.002100552,0.000459313
10/7/2022,11:30 PM,10/7/2022 23:30,0.000459313,0.000459313
10/7/2022,11:31 PM,10/7/2022 23:31,0.001444057,0.001115809
10/7/2022,11:32 PM,10/7/2022 23:32,0.000459313,-0.000197182
10/7/2022,11:33 PM,10/7/2022 23:33,0.001444057,0.001115809
10/7/2022,11:34 PM,10/7/2022 23:34,0.001772304,0.002100552
10/7/2022,11:35 PM,10/7/2022 23:35,0.002757047,0.003085295
10/7/2022,11:36 PM,10/7/2022 23:36,0.0024288,0.001772304
10/7/2022,11:37 PM,10/7/2022 23:37,0.001772304,0.001444057
10/7/2022,11:38 PM,10/7/2022 23:38,0.0024288,0.0024288
10/7/2022,11:39 PM,10/7/2022 23:39,0.002757047,0.0024288
10/7/2022,11:40 PM,10/7/2022 23:40,0.001772304,0.000787561
10/7/2022,11:41 PM,10/7/2022 23:41,0.003085295,0.001444057
10/7/2022,11:42 PM,10/7/2022 23:42,0.003413543,0.001772304
10/7/2022,11:43 PM,10/7/2022 23:43,0.0024288,0.000459313
10/7/2022,11:44 PM,10/7/2022 23:44,0.000459313,0.000787561
10/7/2022,11:45 PM,10/7/2022 23:45,0.002100552,0.001115809
10/7/2022,11:46 PM,10/7/2022 23:46,0.003085295,0.001444057
10/7/2022,11:47 PM,10/7/2022 23:47,0.002100552,0.002100552
10/7/2022,11:48 PM,10/7/2022 23:48,0.003085295,0.001444057
10/7/2022,11:49 PM,10/7/2022 23:49,0.003085295,0.000787561
10/7/2022,11:50 PM,10/7/2022 23:50,0.002100552,-0.001181925
10/7/2022,11:51 PM,10/7/2022 23:51,0.003085295,0.0024288
10/7/2022,11:52 PM,10/7/2022 23:52,-0.00052543,0.000787561
10/7/2022,11:53 PM,10/7/2022 23:53,0.002757047,0.001444057
10/7/2022,11:54 PM,10/7/2022 23:54,0.002757047,0.002100552
10/7/2022,11:55 PM,10/7/2022 23:55,0.002757047,0.000131066
10/7/2022,11:56 PM,10/7/2022 23:56,0.002100552,0.001444057
10/7/2022,11:57 PM,10/7/2022 23:57,0.001772304,-0.000197182
10/7/2022,11:58 PM,10/7/2022 23:58,0.001772304,0.001115809
10/7/2022,11:59 PM,10/7/2022 23:59,0.002100552,0.001772304
10/8/2022,12:00 AM,10/8/2022 0:00,0.001444057,0.000787561
10/8/2022,12:01 AM,10/8/2022 0:01,0.002100552,0.001444057
10/8/2022,12:02 AM,10/8/2022 0:02,0.002100552,0.001115809
10/8/2022,12:03 AM,10/8/2022 0:03,0.0024288,0.000459313
10/8/2022,12:04 AM,10/8/2022 0:04,0.0024288,0.001115809
10/8/2022,12:05 AM,10/8/2022 0:05,0.002757047,0.001772304
10/8/2022,12:06 AM,10/8/2022 0:06,0.003413543,0.003413543
10/8/2022,12:07 AM,10/8/2022 0:07,0.002757047,0.001772304
10/8/2022,12:08 AM,10/8/2022 0:08,0.001772304,0.001444057
10/8/2022,12:09 AM,10/8/2022 0:09,-0.000197182,-0.000853677
10/8/2022,12:10 AM,10/8/2022 0:10,0.0024288,0.001444057
10/8/2022,12:11 AM,10/8/2022 0:11,0.001444057,0.000787561
10/8/2022,12:12 AM,10/8/2022 0:12,0.000787561,0.000787561
10/8/2022,12:13 AM,10/8/2022 0:13,0.001772304,0.001115809
10/8/2022,12:14 AM,10/8/2022 0:14,0.001115809,0.001115809
10/8/2022,12:15 AM,10/8/2022 0:15,0.002100552,0.001444057
10/8/2022,12:16 AM,10/8/2022 0:16,0.002100552,0.001115809
10/8/2022,12:17 AM,10/8/2022 0:17,0.002757047,0.002757047
10/8/2022,12:18 AM,10/8/2022 0:18,0.001115809,0.000787561
10/8/2022,12:19 AM,10/8/2022 0:19,0.003085295,0.003085295
10/8/2022,12:20 AM,10/8/2022 0:20,0.000459313,0.000459313
10/8/2022,12:21 AM,10/8/2022 0:21,0.001444057,0.000459313
10/8/2022,12:22 AM,10/8/2022 0:22,-0.000197182,0.000459313
10/8/2022,12:23 AM,10/8/2022 0:23,-0.00052543,-0.001181925
10/8/2022,12:24 AM,10/8/2022 0:24,0.000131066,0.000459313
10/8/2022,12:25 AM,10/8/2022 0:25,0.001772304,0.000787561
10/8/2022,12:26 AM,10/8/2022 0:26,0.001444057,0.000787561
10/8/2022,12:27 AM,10/8/2022 0:27,0.001115809,0.000787561
10/8/2022,12:28 AM,10/8/2022 0:28,0.002100552,0.001444057
10/8/2022,12:29 AM,10/8/2022 0:29,0.0024288,0.000787561
10/8/2022,12:30 AM,10/8/2022 0:30,0.001772304,0.001115809
10/8/2022,12:31 AM,10/8/2022 0:31,0.001444057,0.000459313
10/8/2022,12:32 AM,10/8/2022 0:32,0.002757047,0.002100552
10/8/2022,12:33 AM,10/8/2022 0:33,0.001115809,0.000459313
10/8/2022,12:34 AM,10/8/2022 0:34,0.001772304,0.001444057
10/8/2022,12:35 AM,10/8/2022 0:35,0.001115809,0.000131066
10/8/2022,12:36 AM,10/8/2022 0:36,0.003085295,0.000459313
10/8/2022,12:37 AM,10/8/2022 0:37,0.003413543,0.003741791
10/8/2022,12:38 AM,10/8/2022 0:38,0.000131066,0.002100552
10/8/2022,12:39 AM,10/8/2022 0:39,0.000787561,-0.000197182
10/8/2022,12:40 AM,10/8/2022 0:40,0.003085295,0.001115809
10/8/2022,12:41 AM,10/8/2022 0:41,0.002100552,0.001444057
10/8/2022,12:42 AM,10/8/2022 0:42,0.001115809,-0.000197182
10/8/2022,12:43 AM,10/8/2022 0:43,0.001115809,0.000459313
10/8/2022,12:44 AM,10/8/2022 0:44,0.002757047,0.001444057
10/8/2022,12:45 AM,10/8/2022 0:45,0.002100552,0.002100552
10/8/2022,12:46 AM,10/8/2022 0:46,0.001444057,0.000787561
10/8/2022,12:47 AM,10/8/2022 0:47,0.002100552,0.001115809
10/8/2022,12:48 AM,10/8/2022 0:48,0.002100552,0.001444057
10/8/2022,12:49 AM,10/8/2022 0:49,0.002100552,0.001444057
10/8/2022,12:50 AM,10/8/2022 0:50,0.000787561,0.000131066
10/8/2022,12:51 AM,10/8/2022 0:51,0.001772304,0.000459313
10/8/2022,12:52 AM,10/8/2022 0:52,0.001772304,0.001115809
10/8/2022,12:53 AM,10/8/2022 0:53,0.001772304,-0.000197182
10/8/2022,12:54 AM,10/8/2022 0:54,0.001772304,0.001115809
10/8/2022,12:55 AM,10/8/2022 0:55,0.002100552,0.000131066
10/8/2022,12:56 AM,10/8/2022 0:56,0.001444057,0.000787561
10/8/2022,12:57 AM,10/8/2022 0:57,0.001115809,0.000131066
10/8/2022,12:58 AM,10/8/2022 0:58,0.001444057,0.001115809
10/8/2022,12:59 AM,10/8/2022 0:59,0.001444057,0.000787561
10/8/2022,1:00 AM,10/8/2022 1:00,0.001115809,0.000131066
10/8/2022,1:01 AM,10/8/2022 1:01,0.003085295,0.003413543
10/8/2022,1:02 AM,10/8/2022 1:02,0.000787561,0.001115809
10/8/2022,1:03 AM,10/8/2022 1:03,0.001444057,0.001444057
10/8/2022,1:04 AM,10/8/2022 1:04,0.001444057,0.000787561
10/8/2022,1:05 AM,10/8/2022 1:05,0.001772304,0.001115809
10/8/2022,1:06 AM,10/8/2022 1:06,0.001444057,0.000787561
10/8/2022,1:07 AM,10/8/2022 1:07,0.001444057,0.000131066
10/8/2022,1:08 AM,10/8/2022 1:08,0.001115809,0.001115809
